Labor Category Entry Name|Description|InactiveFlag|Labor Category Name
40700827_0|P-009049-REG RESP THER 1-SDMED|0|Position_Record_Number
40700834_0|P-004663-PATIENT BILLER 3-SDMED|0|Position_Record_Number
40700854_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40710848_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40710857_0|P-008965-ULTRASOUND TCHNO PRN-SDCMP|0|Position_Record_Number
40710866_0|P-009247-STAFF PHARMACIST 2-SDMED|0|Position_Record_Number
40710870_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40710895_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40710922_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40710933_0|P-008930-SURGICAL TCHN SR-SDMED|0|Position_Record_Number
40710936_0|P-009202-PHYSCN AST SR-SDCMP|0|Position_Record_Number
40710999_0|P-006620-Asst Chief Pharmacy Officer-SDMED|0|Position_Record_Number
40711054_0|P-008922-NURSE AID SR-SDMED|0|Position_Record_Number
40711057_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40712343_0|P-004171-Business Manager-SDMED|0|Position_Record_Number
40712381_0|P-009251-Front Desk Coordinator-SDCMP|0|Position_Record_Number
40712395_0|P-005941-Sr. Hosting Engineer-SDMED|0|Position_Record_Number
40712843_0|P-009138-CLIN NURSE 3-SDCMP|0|Position_Record_Number
40713052_0|P-009243-HOSP AST 3 PD-SDMED|0|Position_Record_Number
40714429_0|P-009156-BIOMED EQUIP TCHN 2-SDMED|0|Position_Record_Number
40714661_0|P-008898-ANESTHESIA TCHN 2-SDMED|0|Position_Record_Number
40715208_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40715227_0|P-009251-Case Picker-Periop-SDMED|0|Position_Record_Number
40716826_0|P-007944-PHYS THER 2 NEX-SDMED|0|Position_Record_Number
40716836_0|P-009219-STERILE PROCESSING TCHN 3-SDMED|0|Position_Record_Number
40717453_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40717454_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40718297_0|P-006619-REVENUE CYCLE HC SUPV 2-SDMED|0|Position_Record_Number
40718390_0|P-009066-HISTO TCHNO 2-SDCMP|0|Position_Record_Number
40718771_0|P-009251-Scheduler-SDCMP|0|Position_Record_Number
40719505_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40732857_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40734369_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40738495_0|P-009434-Lead Medical Assistant-SDCMP|0|Position_Record_Number
40738819_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40738920_1|P-008994-MED AST 2-SDMED|0|Position_Record_Number
40739040_0|P-008994-MED AST 2-SDCMP|0|Position_Record_Number
40740808_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40741077_0|P-005819-EVS Shift Supervisor-SDMED|0|Position_Record_Number
40741733_0|P-007943-PHYS THER 3 NEX-SDCMP|0|Position_Record_Number
40709923_0|P-005747-DECISION SUPP SPEC 4-SDMED|0|Position_Record_Number
40709957_0|P-005519-MED STF SVC SPEC 3-SDMED|0|Position_Record_Number
40709984_0|P-006049-CLIN INFORMATICS SPEC 4-SDMED|0|Position_Record_Number
40710005_0|P-004267-FAC PROJECT MGT SPEC 3 HC-SDMED|0|Position_Record_Number
40710018_0|P-008938-CLIN LAB SCI SPEC SR-SDMED|0|Position_Record_Number
40710049_0|P-004543-PAT BILL AND COLL REPR 3-SDMED|0|Position_Record_Number
40710054_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40710058_0|P-004855-PHARMACIST 5 HX-SDMED|0|Position_Record_Number
40710064_0|P-004718-PATIENT RCDS ABSTRACTOR 2-SDMED|0|Position_Record_Number
40710149_0|P-004733-HEALTH INFO CODER 3-SDCMP|0|Position_Record_Number
40710167_0|P-009138-CLIN NURSE 3-SDMED|0|Position_Record_Number
40710191_0|P-005087-MED CTR CUSTODIAN-SDMED|0|Position_Record_Number
40710217_0|P-009313-CLIN SOCIAL WORKER 3-SDMED|0|Position_Record_Number
40710235_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40710287_0|P-006525-CQI Specialist - NICU-SDMED|0|Position_Record_Number
40710288_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40710297_0|P-007943-PHYS THER 3 NEX-SDMED|0|Position_Record_Number
40710305_0|P-004662-PATIENT BILLER 4-SDMED|0|Position_Record_Number
40710328_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40710336_0|P-005833-LINEN SVC WORKER-SDMED|0|Position_Record_Number
40710389_0|P-006039-CLIN APPLICATIONS PROFL 4-SDMED|0|Position_Record_Number
40710399_0|P-009160-NURSE PRACT PD-SDCMP|0|Position_Record_Number
40710471_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40710508_0|P-008990-RADLG TCHNO SR PD-SDMED|0|Position_Record_Number
40710517_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40710533_0|P-006473-AMBUL CARE PATIENT MGR 2-SDMED|0|Position_Record_Number
40710586_0|P-009138-CLIN NURSE 3-SDMED|0|Position_Record_Number
40710667_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40710684_0|P-008258-PLUMBER-SDMED|0|Position_Record_Number
40710696_0|P-006506-Nurse Manager-SDMED|0|Position_Record_Number
40710712_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40710753_0|P-009138-CLIN NURSE 3-SDMED|0|Position_Record_Number
40710798_0|P-006608-RESP CARE SUPV 2-SDMED|0|Position_Record_Number
40710817_0|P-009146-NURSE PRACT 3-SDMED|0|Position_Record_Number
40710819_0|P-006525-Quality Improvement Specialist-SDMED|0|Position_Record_Number
40710821_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40710828_0|P-006039-CLIN APPLICATIONS PROFL 4-SDMED|0|Position_Record_Number
40710924_0|P-009247-STAFF PHARMACIST 2-SDMED|0|Position_Record_Number
40710948_0|P-008939-CLIN LAB SCI SPEC-SDMED|0|Position_Record_Number
40710966_0|P-004663-PATIENT BILLER 3-SDMED|0|Position_Record_Number
40711000_0|P-008922-NURSE AID SR-SDMED|0|Position_Record_Number
40711020_0|P-009079-MRI TCHNO SR-SDMED|0|Position_Record_Number
40711070_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40711072_0|P-008800-CLIN INFORMATICS SPEC 3-SDCMP|0|Position_Record_Number
40711082_0|P-004172-Supv Ambulatory Care Admin-SDCMP|0|Position_Record_Number
40711151_0|P-009139-CLIN NURSE 2-SDCMP|0|Position_Record_Number
40712474_0|P-004733-HEALTH INFO CODER 3-SDCMP|0|Position_Record_Number
40712562_0|P-008900-ANESTHESIA TCHN 2 PD-SDMED|0|Position_Record_Number
40712959_0|P-007583-BUS SYS ANL 2-SDMED|0|Position_Record_Number
40712977_0|P-005838-CMTY EDUC SPEC 3-SDMED|0|Position_Record_Number
40712983_0|P-004731-OR Administrative Assistant-SDMED|0|Position_Record_Number
40713043_0|P-008975-HOSP LAB TCHN 2-SDMED|0|Position_Record_Number
40713342_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40713547_0|P-008930-SURGICAL TCHN SR-SDMED|0|Position_Record_Number
40713680_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40715211_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40715243_0|P-008865-STERILE PROCESSING TCHN 4-SDMED|0|Position_Record_Number
40715286_1|P-005087-MED CTR CUSTODIAN-SDMED|0|Position_Record_Number
40716402_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40716421_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40828319_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40829576_0|P-008794-CLIN APPLICATIONS PROFL 3-SDCMP|0|Position_Record_Number
40830493_0|P-008110-CARPENTER-SDMED|0|Position_Record_Number
40832320_0|P-008994-MED AST 2-SDCMP|0|Position_Record_Number
40832328_0|P-009251-Patient Service Representative-SDCMP|0|Position_Record_Number
40833488_1|P-000562-ORGANIZATIONAL CNSLT 4-SDCMP|0|Position_Record_Number
40749484_0|P-000658-Systems & Solutions Director-SDMED|0|Position_Record_Number
40753100_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40753139_0|P-009313-CLIN SOCIAL WORKER 3-SDMED|0|Position_Record_Number
40756472_0|P-009138-CLIN NURSE 3-SDMED|0|Position_Record_Number
40756838_0|P-008994-MED AST 2-SDCMP|0|Position_Record_Number
40756855_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40756859_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40757659_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40757666_1|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40758149_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40758615_0|P-004171-AMBUL CARE ADMSTN SUPV 2-SDCMP|0|Position_Record_Number
40760030_0|P-007744-EMPLOYEE REL REPR 3-SDMED|0|Position_Record_Number
40760243_0|P-009243-Front Desk-Call Ctr Specialist-SDMED|0|Position_Record_Number
40760378_0|P-009293-CERT PHLEBOTOMY TCHN 2-SDMED|0|Position_Record_Number
40760408_0|P-009251-Scheduler-SDCMP|0|Position_Record_Number
40761411_1|S-009139-CLIN NURSE 2-SDCMP|0|Position_Record_Number
40762267_0|P-007598-ACCOUNTING SUPV 2-SDCMP|0|Position_Record_Number
40762403_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40762412_1|P-008922-NURSE AID SR-SDMED|0|Position_Record_Number
40762415_0|P-004723-Administrative Assistant-SDMED|0|Position_Record_Number
40762521_0|P-008928-ORTHOPEDIC TCHN SR-SDCMP|0|Position_Record_Number
40763199_1|P-004173-Clinic Supervisor-SDCMP|0|Position_Record_Number
40763204_0|P-004663-PAT BILLER 3-SDCMP|0|Position_Record_Number
40764168_0|P-009243-Front Desk-Call Ctr Specialist-SDCMP|0|Position_Record_Number
40764337_0|P-006507-Mgr Central Video Monitoring-SDMED|0|Position_Record_Number
40764655_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40764681_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40764735_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40764896_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40765387_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40765442_0|P-009119-NURSE PD-SDCMP|0|Position_Record_Number
40765447_0|P-009119-NURSE PD-SDCMP|0|Position_Record_Number
40765472_0|P-008994-MED AST 2-SDCMP|0|Position_Record_Number
40765810_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40766046_0|P-005087-MED CTR CUSTODIAN-SDMED|0|Position_Record_Number
40767032_0|P-006489-CLIN NURSE EDUC 4-SDCMP|0|Position_Record_Number
40767423_0|P-009054-RESP CARE PRACT TCHN-SDMED|0|Position_Record_Number
40768517_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40768518_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40768560_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40769492_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40770064_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40770072_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40771171_0|P-004663-PAT BILLER 3-SDCMP|0|Position_Record_Number
40771180_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40771379_0|P-006569-CLIN LAB SUPV 2-SDMED|0|Position_Record_Number
40771388_0|P-009390-PHLEBOTOMIST CERT 1 PD-SDMED|0|Position_Record_Number
40771872_0|P-009054-RESP CARE PRACT TCHN-SDMED|0|Position_Record_Number
40774458_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40774618_0|P-005175-ACUPUNCTURIST 3 HX-SDCMP|0|Position_Record_Number
40774910_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40776227_0|P-005087-MED CTR CUSTODIAN-SDMED|0|Position_Record_Number
40776696_0|P-008968-ULTRASOUND TCHNO SR PD-SDMED|0|Position_Record_Number
40776859_0|P-008994-MED AST 2-SDMED|0|Position_Record_Number
40776872_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40776976_0|P-000662-Cybersecurity Architect-SDMED|0|Position_Record_Number
40777263_0|P-009434-MED AST 3-SDMED|0|Position_Record_Number
40777310_0|P-006471-AMBUL CARE ADMSTN MGR 2-SDCMP|0|Position_Record_Number
40778463_0|P-007359-BUS TCHL SUPP ANL 2 TX-SDMED|0|Position_Record_Number
40778736_0|P-005087-MED CTR CUSTODIAN-SDMED|0|Position_Record_Number
40778808_0|P-004250-INTERVENTNL RADLG TCHNO SR-SDMED|0|Position_Record_Number
40778846_0|P-008994-MED AST 2-SDCMP|0|Position_Record_Number
40779830_0|P-008890-EMERGENCY TRAUMA TCHN PD-SDMED|0|Position_Record_Number
40779833_0|P-008890-EMERGENCY TRAUMA TCHN PD-SDMED|0|Position_Record_Number
40781587_0|P-009281-PHARMACY TCHN 3-SDMED|0|Position_Record_Number
40781832_0|P-008930-SURGICAL TCHN SR-SDMED|0|Position_Record_Number
40783661_0|P-004543-PAT BILL AND COLL REPR 3-SDMED|0|Position_Record_Number
40784373_1|P-004543-PAT BILL AND COLL REPR 3-SDMED|0|Position_Record_Number
40785072_0|P-008994-MED AST 2-SDCMP|0|Position_Record_Number
40785927_0|P-008274-CTRL UTILITY PLT OPR-SDMED|0|Position_Record_Number
40786042_0|P-005087-MED CTR CUSTODIAN-SDMED|0|Position_Record_Number
40786153_3|S-006489-CLIN NURSE EDUC 4-SDMED|0|Position_Record_Number
40786989_0|P-004669-PAT BILL AND COLL SUPV 2-SDCMP|0|Position_Record_Number
40787395_2|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40787859_1|P-009251-Front Desk-Call Ctr Specialist-SDCMP|0|Position_Record_Number
40788478_0|P-008988-CYTOGENETIC TCHNO 1-SDMED|0|Position_Record_Number
40792389_0|P-009252-Security Agent-SDMED|0|Position_Record_Number
40792535_0|P-009408-SPEECH PATHOLOGIST SR NEX-SDMED|0|Position_Record_Number
40792538_0|P-007928-OCCUPATIONAL THER 2 NEX-SDMED|0|Position_Record_Number
40795182_0|P-006621-Mgr Pharmacy-SDMED|0|Position_Record_Number
40795734_0|P-009281-PHARMACY TCHN 3-SDMED|0|Position_Record_Number
40798683_0|P-004717-PAT RCDS ABSTRACTOR 3-SDCMP|0|Position_Record_Number
40800642_0|P-009281-PHARMACY TCHN 3-SDMED|0|Position_Record_Number
40801242_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40809630_0|P-005169-MASSAGE THERAPIST 2 HX-SDCMP|0|Position_Record_Number
40809912_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40813842_0|P-009247-STAFF PHARMACIST 2-SDMED|0|Position_Record_Number
40815156_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40816134_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40816661_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40705228_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40705240_0|P-009293-PHLEBOTOMIST CERT TCHN 2-SDMED|0|Position_Record_Number
40705250_0|P-005126-MED CTR COOK-SDMED|0|Position_Record_Number
40705262_0|P-009247-STAFF PHARMACIST 2-SDMED|0|Position_Record_Number
40705267_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40705274_0|P-009048-RESP THER 2-SDMED|0|Position_Record_Number
40705284_0|P-008794-CLIN APPLICATIONS PROFL 3-SDMED|0|Position_Record_Number
40705290_0|P-008916-VOC NURSE SR-SDMED|0|Position_Record_Number
40705330_0|P-006788-CAO Innov-Transformation-SDMED|0|Position_Record_Number
40705339_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40705355_0|P-008994-MED AST 2-SDMED|0|Position_Record_Number
40705371_0|P-004663-PATIENT BILLER 3-SDMED|0|Position_Record_Number
40705381_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40705393_0|P-009281-PHARMACY TCHN 3-SDMED|0|Position_Record_Number
40705397_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40705409_0|P-008916-VOC NURSE SR-SDMED|0|Position_Record_Number
40705430_0|P-009048-RESP THER 2-SDMED|0|Position_Record_Number
40705462_0|P-009013-RAD THER TCHNO-SDMED|0|Position_Record_Number
40705479_1|P-009251-Radiology Tech Assistant-SDMED|0|Position_Record_Number
40705498_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40705518_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40705585_0|P-008966-ULTRASOUND TCHNO SR-SDMED|0|Position_Record_Number
40705605_0|P-006507-Nurse Mgr 2 East IMU-PCU-SDMED|0|Position_Record_Number
40705615_0|P-004722-Claims Specialist-SDCMP|0|Position_Record_Number
40705647_2|P-005087-MED CTR CUSTODIAN-SDMED|0|Position_Record_Number
40705699_0|P-007359-BUS TCHL SUPP ANL 2 TX-SDMED|0|Position_Record_Number
40705703_0|P-009251-Patient Service Representative-SDCMP|0|Position_Record_Number
40705709_0|P-004735-HEALTH INFO CODER 1-SDCMP|0|Position_Record_Number
40705718_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40705725_1|P-008940-CLIN LAB SCI-SDMED|0|Position_Record_Number
40705749_0|P-009156-BIOMED EQUIP TCHN 2-SDMED|0|Position_Record_Number
40705776_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40705790_0|P-004463-BEH HEALTH PSYCHTRC PROFL 3 HX-SDMED|0|Position_Record_Number
40705889_0|P-008974-HOSP LAB TCHN 3-SDMED|0|Position_Record_Number
40705917_0|P-004543-PAT BILL AND COLL REPR 3-SDMED|0|Position_Record_Number
40705946_0|P-009313-CLIN SOCIAL WORKER 3-SDMED|0|Position_Record_Number
40706020_0|P-007870-CASE MGR EX-SDMED|0|Position_Record_Number
40706057_0|P-004724-Admin Assistant I-SDCMP|0|Position_Record_Number
40706092_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40706111_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40706178_0|P-004733-HEALTH INFO CODER 3-SDMED|0|Position_Record_Number
40706198_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40706211_0|P-005087-MED CTR CUSTODIAN-SDMED|0|Position_Record_Number
40706218_0|P-008916-VOC NURSE SR-SDCMP|0|Position_Record_Number
40706225_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40706254_0|P-006621-Mgr Pharmacy Purchasing-SDMED|0|Position_Record_Number
40706287_0|P-008994-MED AST 2-SDMED|0|Position_Record_Number
40706310_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40706315_1|P-005819-EVS Shift Supervisor-SDMED|0|Position_Record_Number
40706318_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40706334_0|P-004381-FOOD SVC HC SUPV 2-SDMED|0|Position_Record_Number
40706338_0|P-009434-MED AST 3-SDCMP|0|Position_Record_Number
40706418_0|P-005808-TRANSPLANT MGR 1-SDMED|0|Position_Record_Number
40706457_0|P-004717-PATIENT RCDS ABSTRACTOR 3-SDCMP|0|Position_Record_Number
40706523_0|P-004609-PHYSCN NETWORK DEV SPEC 3-SDMED|0|Position_Record_Number
40706545_0|P-009257-HOSP UNIT SVC CRD 3-SDMED|0|Position_Record_Number
40706548_0|P-009000-Lead Security Agent-SDMED|0|Position_Record_Number
40706559_0|P-008975-HOSP LAB TCHN 2-SDMED|0|Position_Record_Number
40706612_0|P-009293-PHLEBOTOMIST CERT TCHN 2-SDMED|0|Position_Record_Number
40706616_0|P-007870-CASE MGR EX-SDMED|0|Position_Record_Number
40706691_0|P-009067-HISTO TCHNO 3-SDMED|0|Position_Record_Number
40706700_0|P-009006-NUC MED TCHNO SR PD-SDMED|0|Position_Record_Number
40706829_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40706831_0|P-009138-CLIN NURSE 3-SDMED|0|Position_Record_Number
40706844_0|P-009079-MRI TCHNO SR-SDMED|0|Position_Record_Number
40706873_0|P-005076-MED CTR STOREKEEPER LD-SDMED|0|Position_Record_Number
40706897_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40706905_0|P-009138-CLIN NURSE 3-SDMED|0|Position_Record_Number
40706930_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40706973_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40706979_0|P-007870-CASE MGR EX-SDMED|0|Position_Record_Number
40817760_0|P-007734-GEN ACCOUNTANT 4-SDMED|0|Position_Record_Number
40819033_1|P-009247-STF PHARMACIST 2-SDMED|0|Position_Record_Number
40819040_4|P-000563-ORGANIZATIONAL CNSLT 5-SDMED|0|Position_Record_Number
40819162_0|P-008922-NURSE AID SR-SDMED|0|Position_Record_Number
40820045_0|P-005633-GEN ACCOUNTANT 5 HC-SDMED|0|Position_Record_Number
40822083_0|P-005058-STOREKEEPER PD-SDMED|0|Position_Record_Number
40825355_0|P-005742-Dir Decision Support-SDMED|0|Position_Record_Number
40825498_0|P-008974-Clinical Exercise Physiologist-SDMED|0|Position_Record_Number
40826822_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40828135_0|P-009139-CLIN NURSE 2-SDCMP|0|Position_Record_Number
40829531_1|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40831671_0|P-009049-REG RESP THER 1-SDMED|0|Position_Record_Number
40832189_2|P-000562-ORGANIZATIONAL CNSLT 4-SDMED|0|Position_Record_Number
40832629_0|P-009147-NURSE PRACT 2-SDMED|0|Position_Record_Number
40836188_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40836649_0|P-004493-PAT REL PROFL 3 CX-SDMED|0|Position_Record_Number
40836985_1|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40837407_0|P-008994-MED AST 2-SDMED|0|Position_Record_Number
40838048_0|P-007709-FINANCIAL ANL 3-SDCMP|0|Position_Record_Number
40838530_0|P-004663-PAT BILLER 3-SDCMP|0|Position_Record_Number
40840393_1|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40840771_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40844178_0|P-009247-STF PHARMACIST 2-SDMED|0|Position_Record_Number
40845545_0|P-009251-Imaging Services Hosp Asst-SDMED|0|Position_Record_Number
40845558_0|P-004381-FOOD SVC HC SUPV 2-SDMED|0|Position_Record_Number
40846946_0|P-009013-RAD THER TCHNO-SDMED|0|Position_Record_Number
40708919_0|P-005419-REG DIETETIC TCHN-SDMED|0|Position_Record_Number
40708945_0|P-007380-CONTRACT ADM 3-SDMED|0|Position_Record_Number
40708975_0|P-009022-RADLG TCHNO SR-SDMED|0|Position_Record_Number
40709031_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40709071_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40709090_0|P-005087-MED CTR CUSTODIAN-SDMED|0|Position_Record_Number
40709135_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40709146_0|P-009146-NURSE PRACT 3-SDCMP|0|Position_Record_Number
40709175_0|P-009257-HOSP UNIT SVC CRD 3-SDMED|0|Position_Record_Number
40709184_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40709217_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
40709382_0|P-009293-PHLEBOTOMIST CERT TCHN 2-SDCMP|0|Position_Record_Number
40709445_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40709446_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40709467_0|P-004722-Transplant Assistant-SDMED|0|Position_Record_Number
40709482_0|P-005518-MED STF SVC SPEC 4-SDMED|0|Position_Record_Number
40709520_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40709523_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40709546_0|P-000597-DATABASE ADM 4-SDMED|0|Position_Record_Number
40709584_0|P-009252-Room Service Attendant-SDMED|0|Position_Record_Number
40709586_0|P-006077-Director of Digital Experience-SDMED|0|Position_Record_Number
40709595_0|P-008939-CLIN LAB SCI SPEC-SDMED|0|Position_Record_Number
40709630_0|P-008930-SURGICAL TCHN SR-SDMED|0|Position_Record_Number
40709637_0|P-006620-Asst Chief Pharmacy-SDMED|0|Position_Record_Number
40709670_0|P-005087-MED CTR CUSTODIAN-SDMED|0|Position_Record_Number
40709672_0|P-009313-CLIN SOCIAL WORKER 3-SDMED|0|Position_Record_Number
40709679_0|P-009139-CLIN NURSE 2-SDCMP|0|Position_Record_Number
40709682_0|P-005087-MED CTR CUSTODIAN-SDMED|0|Position_Record_Number
40709704_0|P-007575-AUDIT PROFL 3-SDMED|0|Position_Record_Number
40709718_0|P-009313-CLIN SOCIAL WORKER 3-SDMED|0|Position_Record_Number
40709726_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40709727_0|P-008994-MED AST 2-SDMED|0|Position_Record_Number
40709739_0|P-009251-EP Scheduling Coordinator-SDMED|0|Position_Record_Number
40709790_0|P-004663-PATIENT BILLER 3-SDMED|0|Position_Record_Number
40709862_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40709884_0|P-009022-RADLG TCHNO SR-SDMED|0|Position_Record_Number
40709910_0|P-009139-CLIN NURSE 2-SDCMP|0|Position_Record_Number
40709950_0|P-006508-NURSE SVC SUPV 2-SDMED|0|Position_Record_Number
40709965_0|P-009247-STAFF PHARMACIST 2-SDMED|0|Position_Record_Number
40709969_0|P-009048-RESP THER 2-SDMED|0|Position_Record_Number
40879193_0|P-007588-REVENUE CYCLE HC ANL 4-SDMED|0|Position_Record_Number
40879284_0|P-009251-Call Center Specialist-SDCMP|0|Position_Record_Number
40879350_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40879351_0|P-008922-NURSE AID SR-SDMED|0|Position_Record_Number
40879367_0|P-008968-ULTRASOUND TCHNO SR PD-SDMED|0|Position_Record_Number
40879388_0|P-005794-RAD THER SUPV 2-SDMED|0|Position_Record_Number
40879612_0|P-009084-MRI TCHNO PD-SDMED|0|Position_Record_Number
40879689_0|P-008959-CLIN LAB SCI SPEC PD-SDMED|0|Position_Record_Number
40880773_0|P-009252-Operating Room Assistant-SDMED|0|Position_Record_Number
40880780_0|P-009252-Operating Room Assistant-SDMED|0|Position_Record_Number
40881123_0|P-007744-EMPLOYEE REL REPR 3-SDMED|0|Position_Record_Number
40881158_1|P-009244-Operating Room Assistant-SDMED|0|Position_Record_Number
40881270_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40881332_0|P-005732-BUS DEV HC PROFL 4-SDMED|0|Position_Record_Number
40883355_0|P-009139-CLIN NURSE 2-SDMED|0|Position_Record_Number
40883940_0|P-007928-OCCUPATIONAL THER 2 NEX-SDMED|0|Position_Record_Number
40883967_3|P-009251-Front Desk Receptionist-SDMED|0|Position_Record_Number
40884111_0|P-004460-BEH HEALTH COUNSELOR 4 HX-SDCMP|0|Position_Record_Number
40885303_0|P-009119-NURSE PD-SDMED|0|Position_Record_Number
